,Dp,YEAR,MO,DY,HR,MN,Hs,Tp,Ta,Temp,lag,time_sin,time_sin_no_year,season
23872,325,2013,10,23,21,50,1.04,4.35,3.54,20.2,318,7.440916020901951,-3.6576368335386e-11,4
23873,327,2013,10,23,22,20,1.05,4.17,3.56,20.2,325,7.59897601001835,5.06829895407621e-12,4
23874,331,2013,10,23,22,50,1.08,4.17,3.62,20.2,327,7.75703599913474,-1.1494694669929e-11,4
23875,335,2013,10,23,23,20,1.06,4.55,3.59,20.2,331,7.9150959882511405,-2.8057688293934202e-11,4
23876,331,2013,10,23,23,50,1.05,4.0,3.58,20.1,335,8.073155977367541,1.3586978995528e-11,4
23877,332,2013,10,24,0,20,1.12,4.35,3.7,20.1,331,8.23121596648394,-2.9760146284772595e-12,4
23878,334,2013,10,24,0,50,1.09,4.35,3.74,20.0,332,8.38927595560033,-1.95390082524825e-11,4
23879,338,2013,10,24,1,20,1.0,4.55,3.65,20.0,334,8.54733594471673,-3.6102001876487707e-11,4
23880,348,2013,10,24,1,50,1.2,5.26,3.92,20.0,338,8.70539593383313,5.54266541297449e-12,4
23881,355,2013,10,24,2,20,1.22,5.56,3.92,19.9,348,8.86345592294952,-1.1020328211030699e-11,4
23882,357,2013,10,24,2,50,1.1,5.26,3.8,19.9,355,9.02151591206592,-2.7583321835035902e-11,4
23883,355,2013,10,24,3,20,1.24,5.26,3.93,19.9,357,9.17957590118232,-4.41463154590412e-11,4
23884,355,2013,10,24,3,50,1.41,4.76,3.98,19.9,355,9.337635890298712,-2.50164816957898e-12,4
23885,356,2013,10,24,4,20,1.39,4.76,3.98,19.9,355,9.49569587941511,-1.9064641793584197e-11,4
23888,357,2013,10,24,5,50,1.44,5.26,4.2,19.9,2,9.969875846764301,-1.05459617521324e-11,4
23891,359,2013,10,24,7,20,1.48,5.56,4.15,20.1,3,10.4440558141135,-2.0272817106806898e-12,4
23895,359,2013,10,24,9,20,1.53,5.56,4.41,20.0,9,11.0762957705791,-1.00715952932342e-11,4
23931,357,2013,10,25,3,20,1.01,4.55,4.22,20.0,19,1.86529418492172,-2.42627566227479e-11,4
23934,356,2013,10,25,4,50,0.93,4.35,4.13,20.0,6,2.33947415227091,-1.57440765812962e-11,4
23936,356,2013,10,25,5,50,0.95,4.76,4.07,20.0,9,2.6555941305037,9.337597084160768e-12,4
23937,353,2013,10,25,6,20,0.94,4.35,4.01,20.0,356,2.8136541196201,-7.22539653984444e-12,4
23938,357,2013,10,25,6,50,0.97,5.0,4.04,20.0,353,2.9717141087365,-2.3788390163849697e-11,4
23939,355,2013,10,25,7,20,0.93,4.76,3.97,20.0,357,3.12977409785289,-4.03513837878549e-11,4
23941,348,2013,10,25,8,20,0.93,4.35,3.86,20.0,3,3.4458940760856898,-1.52697101223979e-11,4
23942,346,2013,10,25,8,50,0.99,4.76,3.96,20.0,348,3.60395406520208,-3.18327037464031e-11,4
23943,346,2013,10,25,9,20,0.95,4.55,3.81,20.0,346,3.7620140543184797,9.81196354305906e-12,4
23944,341,2013,10,25,9,50,0.93,4.35,3.8,20.0,346,3.9200740434348798,-6.75103008094616e-12,4
23945,338,2013,10,25,10,20,0.97,4.0,3.78,19.9,341,4.078134032551279,-2.33140237049514e-11,4
23946,341,2013,10,25,10,50,0.97,4.35,3.68,19.9,338,4.23619402166767,-3.9877017328956604e-11,4
23947,343,2013,10,25,11,20,0.96,4.55,3.71,19.9,341,4.39425401078407,1.7676499605055902e-12,4
23948,336,2013,10,25,11,50,0.97,4.35,3.71,19.9,343,4.55231399990047,-1.47953436634996e-11,4
23949,334,2013,10,25,12,20,0.93,4.0,3.69,19.9,336,4.71037398901686,-3.13583372875048e-11,4
23950,338,2013,10,25,12,50,0.91,4.35,3.78,19.9,334,4.86843397813326,1.0286330001957302e-11,4
23951,342,2013,10,25,13,20,0.9,4.35,3.83,19.9,338,5.02649396724966,-6.27666362204787e-12,4
23952,336,2013,10,25,13,50,0.93,4.17,3.81,19.9,342,5.184553956366059,-2.28396572460531e-11,4
23953,342,2013,10,25,14,20,1.0,4.55,3.85,19.8,336,5.34261394548245,-3.9402650870058294e-11,4
23954,336,2013,10,25,14,50,1.04,4.55,3.93,19.9,342,5.50067393459885,2.24201641940388e-12,4
23955,345,2013,10,25,15,20,1.01,4.76,3.91,19.8,336,5.658733923715251,-1.4320977204601301e-11,4
23956,338,2013,10,25,15,50,1.1,4.55,4.03,19.9,345,5.81679391283164,-3.08839708286066e-11,4
23957,339,2013,10,25,16,20,1.1,4.76,3.98,19.9,338,5.974853901948039,1.07606964608556e-11,4
23958,342,2013,10,25,16,50,1.02,4.76,3.95,19.9,339,6.13291389106444,-5.80229716314959e-12,4
23959,338,2013,10,25,17,20,1.02,4.76,3.9,19.9,342,6.29097388018083,-2.23652907871548e-11,4
23960,346,2013,10,25,17,50,1.1,5.0,3.98,19.9,338,6.449033869297231,-3.892828441116e-11,4
23961,345,2013,10,25,18,20,1.24,5.0,4.11,19.8,346,6.60709385841363,2.71638287830216e-12,4
23963,357,2013,10,25,19,20,1.31,5.26,4.37,19.8,3,6.92321383664642,-3.04096043697083e-11,4
24023,229,2013,10,27,1,20,0.56,2.33,3.3,19.4,80,1.50565198978259,-3.4658986281075496e-11,4
24024,228,2013,10,27,1,50,0.61,2.5,3.28,19.4,229,1.66371197889898,6.98568100838673e-12,4
24025,214,2013,10,27,2,20,0.61,2.7,3.22,19.7,228,1.8217719680153799,-9.57731261561849e-12,4
24026,221,2013,10,27,2,50,0.65,2.63,3.18,19.8,214,1.9798319571317802,-2.6140306239623698e-11,4
24027,234,2013,10,27,3,20,0.66,2.78,3.07,19.8,221,2.13789194624817,-4.2703299863628895e-11,4
24028,231,2013,10,27,3,50,0.77,2.86,3.07,19.7,234,2.29595193536457,-1.0586325741667401e-12,4
24029,246,2013,10,27,4,20,0.83,3.12,3.13,19.6,231,2.4540119244809704,-1.7621626198172e-11,4
24030,256,2013,10,27,4,50,0.8,3.45,3.23,19.7,246,2.61207191359736,-3.41846198221772e-11,4
24031,263,2013,10,27,5,20,0.8,3.23,3.24,19.8,256,2.7701319027137594,7.460047467285019e-12,4
24032,262,2013,10,27,5,50,0.77,3.33,3.22,19.7,263,2.92819189183016,-9.102946156720199e-12,4
24033,260,2013,10,27,6,20,0.81,3.23,3.13,19.6,262,3.08625188094656,-2.5665939780725398e-11,4
24034,256,2013,10,27,6,50,0.78,3.12,3.17,19.5,260,3.2443118700629503,-4.2228933404730605e-11,4
24035,262,2013,10,27,7,20,0.76,3.23,3.1,19.5,256,3.40237185917935,-5.842661152684511e-13,4
24036,256,2013,10,27,7,50,0.75,3.23,3.11,19.5,262,3.56043184829575,-1.71472597392737e-11,4
24037,266,2013,10,27,8,20,0.84,3.33,3.18,19.5,256,3.7184918374121403,-3.3710253363278897e-11,4
24038,267,2013,10,27,8,50,0.86,3.45,3.23,19.5,266,3.8765518265285404,7.9344139261833e-12,4
24039,265,2013,10,27,9,20,0.83,3.33,3.26,19.5,267,4.03461181564494,-8.62857969782192e-12,4
24040,272,2013,10,27,9,50,0.78,3.33,3.28,19.5,265,4.19267180476134,-2.5191573321827102e-11,4
24041,274,2013,10,27,10,20,0.74,3.12,3.26,19.5,272,4.3507317938777295,-4.17545669458324e-11,4
24042,279,2013,10,27,10,50,0.77,3.23,3.27,19.5,274,4.5087917829941295,-1.09899656370166e-13,4
24043,280,2013,10,27,11,20,0.83,3.33,3.39,19.5,279,4.6668517721105305,-1.66728932803754e-11,4
24044,284,2013,10,27,11,50,0.75,3.45,3.37,19.5,280,4.82491176122692,-3.3235886904380607e-11,4
24045,298,2013,10,27,12,20,0.72,3.33,3.4,19.5,284,4.98297175034332,8.40878038508159e-12,4
24046,298,2013,10,27,12,50,0.67,3.23,3.38,19.5,298,5.14103173945972,-8.15421323892363e-12,4
24047,310,2013,10,27,13,20,0.64,3.23,3.48,19.6,298,5.29909172857611,-2.47172068629288e-11,4
24048,321,2013,10,27,13,50,0.71,3.33,3.52,19.6,310,5.4571517176925095,-4.12802004869341e-11,4
24049,331,2013,10,27,14,20,0.73,3.45,3.46,19.6,321,5.6152117068089105,3.6446680252812e-13,4
24050,324,2013,10,27,14,50,0.74,3.57,3.6,19.6,331,5.7732716959253,-1.61985268214771e-11,4
24051,336,2013,10,27,15,20,0.81,4.0,3.65,19.7,324,5.931331685041701,-3.27615204454823e-11,4
24052,338,2013,10,27,15,50,0.74,4.55,3.73,19.8,336,6.0893916741581,8.883146843979868e-12,4
24053,332,2013,10,27,16,20,0.78,4.35,3.95,19.8,338,6.2474516632745,-7.67984678002535e-12,4
24054,355,2013,10,27,16,50,0.71,4.76,3.84,19.8,332,6.40551165239089,-2.4242840404030602e-11,4
24055,338,2013,10,27,17,20,0.71,4.35,3.96,20.2,355,6.56357164150729,-4.08058340280358e-11,4
24056,336,2013,10,27,17,50,0.7,4.55,4.03,20.3,338,6.72163163062369,8.388332614264051e-13,4
24057,335,2013,10,27,18,20,0.7,4.55,4.08,20.4,336,6.87969161974008,-1.57241603625788e-11,4
24058,342,2013,10,27,18,50,0.64,4.35,4.12,20.3,335,7.03775160885648,-3.2287153986584e-11,4
24059,342,2013,10,27,19,20,0.61,4.35,4.13,20.4,342,7.195811597972879,9.35751330287816e-12,4
24060,355,2013,10,27,19,50,0.63,4.35,4.12,20.4,342,7.35387158708928,-7.20548032112706e-12,4
24061,355,2013,10,27,20,20,0.59,4.17,4.08,20.2,355,7.5119315762056695,-2.37684739451323e-11,4
24370,338,2013,11,3,6,50,1.48,4.17,4.52,22.4,132,1.60872530210422,1.02066651270878e-11,4
24371,345,2013,11,3,7,20,1.57,4.55,4.55,22.4,338,1.7667852912206101,-6.35632849691741e-12,4
24372,343,2013,11,3,7,50,1.69,4.76,4.56,22.3,345,1.92484528033701,-2.29193221209226e-11,4
24373,343,2013,11,3,8,20,1.84,5.26,4.66,22.4,343,2.08290526945341,-3.94823157449279e-11,4
24374,350,2013,11,3,8,50,1.81,5.26,4.68,22.4,343,2.2409652585697994,2.16235154453434e-12,4
24375,345,2013,11,3,9,20,1.77,5.56,4.64,22.3,350,2.3990252476862,-1.44006420794709e-11,4
24376,353,2013,11,3,9,50,1.96,5.88,4.88,22.4,345,2.5570852368026,-3.09636357034761e-11,4
24377,349,2013,11,3,10,20,2.02,5.88,4.84,22.4,353,2.715145225919,1.06810315859861e-11,4
24378,350,2013,11,3,10,50,1.96,5.88,4.82,22.1,349,2.8732052150353904,-5.88196203801912e-12,4
24379,356,2013,11,3,11,20,2.01,6.25,4.88,22.0,350,3.03126520415179,-2.24449556620243e-11,4
24383,359,2013,11,3,13,20,2.01,6.25,4.86,21.8,0,3.66350516061738,-3.04892692445778e-11,4
24384,353,2013,11,3,13,50,2.0,5.88,4.95,21.9,359,3.82156514973377,1.11553980448844e-11,4
24387,357,2013,11,3,15,20,1.85,6.25,4.82,22.1,0,4.29574511708297,-3.85335828271313e-11,4
24388,356,2013,11,3,15,50,1.96,6.25,5.01,22.0,357,4.45380510619936,3.11108446233091e-12,4
24390,359,2013,11,3,16,50,1.76,5.88,4.84,21.8,3,4.769925084432161,-3.00149027856795e-11,4
24708,238,2013,11,10,7,50,0.77,2.7,3.43,17.6,86,10.3295180419034,-1.4973209380493302e-13,4
24709,241,2013,11,10,8,20,0.76,2.94,3.37,17.6,238,10.487578031019801,-1.67127257178101e-11,4
24710,249,2013,11,10,8,50,0.74,3.03,3.26,17.6,241,10.645638020136198,-3.3275719341815396e-11,4
24711,258,2013,11,10,9,20,0.74,3.12,3.28,17.6,249,10.803698009252601,8.368947947646821e-12,4
24712,252,2013,11,10,9,50,0.79,3.03,3.21,17.6,258,10.961757998369,-8.1940456763584e-12,4
24713,248,2013,11,10,10,20,0.86,3.12,3.27,17.6,252,11.1198179874854,-2.47570393003636e-11,4
24714,259,2013,11,10,10,50,0.9,3.23,3.32,17.6,248,11.2778779766018,-4.1320032924368795e-11,4
24715,260,2013,11,10,11,20,0.85,3.45,3.37,17.6,259,11.4359379657182,3.2463436509335303e-13,4
24716,258,2013,11,10,11,50,0.83,3.45,3.26,17.6,260,11.593997954834599,-1.62383592589119e-11,4
24717,255,2013,11,10,12,20,0.84,3.45,3.28,17.6,258,11.752057943951002,-3.2801352882917106e-11,4
24718,255,2013,11,10,12,50,0.91,3.33,3.3,17.8,255,11.9101179330674,8.8433144065451e-12,4
24719,242,2013,11,10,13,20,0.88,3.33,3.33,17.7,255,-2.83298327166385,-7.71967921746012e-12,4
24720,256,2013,11,10,13,50,0.85,3.7,3.35,17.8,242,-2.67492328254746,-2.42826728414653e-11,4
24721,262,2013,11,10,14,20,0.84,3.45,3.32,17.8,256,-2.51686329343106,-4.08456664654706e-11,4
24722,252,2013,11,10,14,50,0.82,3.33,3.35,17.8,262,-2.35880330431466,7.99000823991638e-13,4
24723,249,2013,11,10,15,20,0.79,3.23,3.28,17.8,252,-2.2007433151982703,-1.57639928000136e-11,4
24724,259,2013,11,10,15,50,0.79,3.12,3.33,17.7,249,-2.04268332608187,-3.23269864240188e-11,4
24725,255,2013,11,10,16,20,0.75,2.94,3.4,17.6,259,-1.88462333696547,9.31768086544339e-12,4
24726,222,2013,11,10,16,50,0.78,3.33,3.4,17.5,255,-1.72656334784908,-7.24531275856183e-12,4
24727,244,2013,11,10,17,20,0.8,2.94,3.35,17.5,222,-1.5685033587326798,-2.3808306382567e-11,4
24728,217,2013,11,10,17,50,0.84,3.12,3.42,17.5,244,-1.41044336961628,-4.03713000065723e-11,4
24748,356,2013,11,11,3,50,0.83,3.33,3.21,17.9,183,1.75075641271166,-2.23852070058722e-11,4
24752,355,2013,11,11,5,50,1.94,5.26,4.59,18.0,4,2.38299636917725,-3.04295205884257e-11,4
24753,357,2013,11,11,6,20,2.11,5.88,4.89,18.1,355,2.54105635829364,1.12151467010365e-11,4
24754,359,2013,11,11,6,50,2.17,6.25,5.04,18.1,357,2.69911634741004,-5.347846922968691e-12,4
24811,269,2013,11,12,11,20,0.62,2.7,3.5,17.7,40,11.7085357270447,-1.81159088757876e-11,4
24812,266,2013,11,12,11,50,0.63,2.7,3.39,17.9,269,11.866595716161099,-3.46789024997928e-11,4
24813,252,2013,11,12,12,20,0.62,2.56,3.36,17.9,266,12.0246557052775,6.965764789669349e-12,4
24814,245,2013,11,12,12,50,0.63,2.78,3.3,17.9,252,-2.7184454994537997,-9.597228834335869e-12,4
24815,252,2013,11,12,13,20,0.63,2.78,3.25,17.9,245,-2.5603855103374,-2.61602224583411e-11,4
24816,246,2013,11,12,13,50,0.61,2.86,3.25,18.0,252,-2.402325521221,-4.27232160823463e-11,4
24817,242,2013,11,12,14,20,0.64,2.78,3.16,17.9,246,-2.2442655321046,-1.07854879288412e-12,4
24818,246,2013,11,12,14,50,0.63,2.86,3.15,18.0,242,-2.08620554298821,-1.76415424168893e-11,4
24819,252,2013,11,12,15,20,0.6,2.94,3.21,18.0,246,-1.9281455538718102,-3.42045360408946e-11,4
24820,248,2013,11,12,15,50,0.58,2.78,3.21,18.0,252,-1.77008556475541,7.44013124856763e-12,4
24821,263,2013,11,12,16,20,0.52,2.63,3.11,18.0,248,-1.6120255756390198,-9.12286237543759e-12,4
24822,298,2013,11,12,16,50,0.64,2.78,3.16,18.0,263,-1.45396558652262,-2.56858559994428e-11,4
24823,318,2013,11,12,17,20,0.76,3.7,3.4,18.0,298,-1.29590559740622,-4.2248849623448e-11,4
24824,322,2013,11,12,17,50,0.83,3.7,3.54,18.1,318,-1.13784560828983,-6.041823339858339e-13,4
24825,342,2013,11,12,18,20,0.93,4.0,3.54,18.0,322,-0.979785619173428,-1.7167175957991098e-11,4
24826,339,2013,11,12,18,50,1.18,4.35,3.86,18.1,342,-0.8217256300570319,-3.37301695819963e-11,4
24827,350,2013,11,12,19,20,1.5,4.55,4.12,18.1,339,-0.663665640940635,7.914497707465919e-12,4
24828,355,2013,11,12,19,50,1.85,5.0,4.45,18.1,350,-0.505605651824238,-8.6484959165393e-12,4
24829,346,2013,11,12,20,20,2.85,6.25,5.27,18.1,355,-0.34754566270784104,-2.52114895405445e-11,4
24830,343,2013,11,12,20,50,2.86,6.25,5.43,18.1,346,-0.18948567359144397,-4.17744831645497e-11,4
24831,349,2013,11,12,21,20,3.17,7.14,5.74,18.1,343,-0.031425684475047004,-1.29815875087549e-13,4
25135,343,2013,11,19,5,20,1.25,3.7,4.38,17.0,141,3.31532742536667,-2.94210390144769e-11,4
25136,348,2013,11,19,5,50,1.25,3.85,4.03,17.0,343,3.47338741448307,-4.59840326384822e-11,4
25137,352,2013,11,19,6,20,1.47,4.17,4.16,17.0,348,3.6314474035994704,-4.33936534901997e-12,4
25138,355,2013,11,19,6,50,1.52,4.35,4.28,17.0,352,3.78950739271586,-2.09023589730252e-11,4
25139,353,2013,11,19,7,20,1.68,4.76,4.32,17.0,355,3.94756738183226,-3.7465352597030396e-11,4
25140,356,2013,11,19,7,50,1.79,5.26,4.53,16.9,353,4.10562737094866,4.17931469243179e-12,4
25141,359,2013,11,19,8,20,1.87,5.26,4.61,16.9,356,4.26368736006506,-1.23836789315734e-11,4
25143,357,2013,11,19,9,20,2.13,5.56,4.83,16.9,3,4.57980733829785,-4.55096661795839e-11,4
25144,356,2013,11,19,9,50,2.2,5.88,5.01,16.9,357,4.73786732741425,-3.86499889012168e-12,4
25147,359,2013,11,19,11,20,2.32,5.88,5.12,16.8,3,5.21204729476344,4.65368115133007e-12,4
25344,353,2013,11,23,13,50,1.12,4.0,4.0,15.4,80,6.54754276299834,1.37294837647684e-12,4
25351,356,2013,11,23,17,20,1.72,5.56,4.75,15.4,3,7.65396268681311,1.84731483537513e-12,4
25352,356,2013,11,23,17,50,1.71,5.56,4.7,15.4,356,7.8120226759295095,-1.47156787886301e-11,4
25353,355,2013,11,23,18,20,1.64,5.88,4.71,15.4,356,7.97008266504591,-3.12786724126353e-11,4
25355,355,2013,11,23,19,20,1.54,5.88,4.67,15.4,3,8.2862026432787,-6.1969987471783395e-12,4
25655,359,2013,11,30,1,20,1.27,4.55,4.3,16.0,12,11.000715796654802,-2.7443908304014303e-11,4
26015,343,2013,12,7,13,20,1.63,4.55,4.23,13.8,163,5.84428725122903,-3.3906324312234e-12,4
26016,348,2013,12,7,13,50,1.7,4.76,4.3,13.8,343,6.002347240345419,-1.9953626055228603e-11,4
26017,348,2013,12,7,14,20,1.8,5.26,4.38,13.8,348,6.16040722946182,-3.6516619679233796e-11,4
26018,356,2013,12,7,14,50,2.06,5.56,4.67,13.8,348,6.31846721857822,5.1280476102283605e-12,4
26171,332,2013,12,10,19,20,1.56,4.17,4.38,12.1,127,0.699323165691646,-2.6080557583471604e-11,4
26172,336,2013,12,10,19,50,1.73,4.55,4.41,12.1,332,0.857383154808043,-4.26435512074768e-11,4
26173,336,2013,12,10,20,20,2.14,5.26,4.9,12.1,336,1.01544314392444,-9.988839180145849e-13,4
26174,341,2013,12,10,20,50,2.29,5.88,5.12,12.1,336,1.17350313304084,-1.7561877542019803e-11,4
26175,346,2013,12,10,21,20,2.4,6.67,5.33,12.1,341,1.33156312215723,-3.4124871166025e-11,4
26176,352,2013,12,10,21,50,2.46,6.67,5.46,12.1,346,1.48962311127363,7.51979612343717e-12,4
26177,355,2013,12,10,22,20,2.35,6.67,5.44,12.0,352,1.64768310039003,-9.043197500568051e-12,4
26178,355,2013,12,10,22,50,2.5,6.25,5.46,12.0,355,1.80574308950643,-2.56061911245733e-11,4
26179,357,2013,12,10,23,20,2.49,6.67,5.52,12.0,355,1.96380307862282,-4.21691847485785e-11,4
26246,339,2013,12,12,8,50,0.66,3.45,4.09,12.0,103,-2.34733884442624,-4.59442002010474e-11,4
26248,348,2013,12,12,9,50,0.81,3.85,3.79,12.0,106,-2.03121886619344,-2.0862526535590397e-11,4
26249,350,2013,12,12,10,20,1.02,4.17,3.95,12.0,348,-1.87315887707704,-3.74255201595956e-11,4
26250,350,2013,12,12,10,50,1.18,4.55,4.05,12.0,350,-1.7150988879606501,4.21914712986655e-12,4
26251,346,2013,12,12,11,20,1.25,4.55,4.14,12.0,350,-1.55703889884425,-1.2343846494138699e-11,4
26252,348,2013,12,12,11,50,1.27,4.76,4.18,12.0,346,-1.39897890972785,-2.8906840118143898e-11,4
26253,349,2013,12,12,12,20,1.25,5.0,4.12,12.0,348,-1.24091892061146,-4.54698337421491e-11,4
26254,357,2013,12,12,12,50,1.32,5.26,4.28,12.0,349,-1.08285893149506,-3.82516645268691e-12,4
26255,355,2013,12,12,13,20,1.45,5.0,4.32,12.0,357,-0.9247989423786619,-2.03881600766921e-11,4
26256,348,2013,12,12,13,50,1.42,5.26,4.26,12.0,355,-0.766738953262265,-3.69511537006974e-11,4
26257,343,2013,12,12,14,20,1.5,4.76,4.28,12.0,348,-0.6086789641458679,4.69351358876484e-12,4
26258,349,2013,12,12,14,50,1.69,5.26,4.47,12.0,343,-0.450618975029471,-1.18694800352404e-11,4
26259,356,2013,12,12,15,20,1.79,5.56,4.58,12.0,349,-0.292558985913074,-2.84324736592456e-11,4
26260,355,2013,12,12,15,50,1.99,5.56,4.78,12.0,356,-0.13449899679667698,-4.49954672832508e-11,4
26261,356,2013,12,12,16,20,1.99,5.88,4.88,12.0,355,0.02356099231972,-3.35079999378863e-12,4
26262,356,2013,12,12,16,50,2.19,5.88,4.98,12.0,356,0.181620981436117,-1.99137936177938e-11,4
26263,359,2013,12,12,17,20,2.05,6.25,4.95,12.0,356,0.33968097055251395,-3.64767872417991e-11,4
26317,238,2013,12,13,20,20,0.76,2.86,3.63,11.8,30,8.87492038283795,4.4413167739765394e-13,4
26318,227,2013,12,13,20,50,0.73,2.7,3.53,11.8,238,9.032980371954348,-1.61188619466076e-11,4
26322,241,2013,12,13,22,50,0.65,2.44,3.26,11.7,206,9.66522032841994,-2.4163175529161e-11,4
26532,338,2013,12,18,7,50,1.77,5.0,4.8,13.4,162,-1.8456655386796599,-6.81398426756799e-11,4
26533,334,2013,12,18,8,20,1.75,4.76,4.71,13.0,338,-1.68760554956326,-2.6495175386217697e-11,4
26537,342,2013,12,18,10,20,1.7,5.0,4.56,11.9,158,-1.05536559309768,2.36681719446962e-11,4
26538,335,2013,12,18,10,50,1.8,4.76,4.54,12.1,342,-0.897305603981279,-5.11024825927764e-11,4
26539,345,2013,12,18,11,20,1.93,5.56,4.79,12.4,335,-0.739245614864882,-9.457815303314189e-12,4
26540,352,2013,12,18,11,50,1.83,5.56,4.7,12.6,345,-0.581185625748485,3.2186851986148e-11,4
26541,345,2013,12,18,12,20,1.95,5.26,4.83,12.9,352,-0.42312563663208796,-4.25838025513246e-11,4
26542,356,2013,12,18,12,50,1.87,5.56,4.79,13.1,345,-0.265065647515691,-9.39135261862435e-13,4
26543,356,2013,12,18,13,20,1.85,5.88,4.8,13.4,356,-0.107005658399294,-7.5709789799335e-11,4
26813,345,2013,12,24,4,20,2.11,5.26,4.9,20.9,144,-2.13429217851507,-7.52051703028628e-12,4
26814,346,2013,12,24,4,50,2.36,5.56,5.08,20.8,345,-1.9762321893986698,3.41241502591759e-11,4
26815,359,2013,12,24,5,20,2.35,5.56,5.12,19.9,346,-1.8181722002822802,-4.0646504278296705e-11,4
27298,328,2014,1,3,6,50,1.28,3.57,3.86,13.0,72,1.09667036739703,6.8901363137533e-11,1
27299,328,2014,1,3,7,20,1.49,4.17,4.0,13.0,328,1.2547303565134298,-5.86929139993958e-12,1
27300,328,2014,1,3,7,50,1.58,4.17,4.17,13.0,328,1.4127903456298199,3.57753758895226e-11,1
27301,334,2014,1,3,8,20,1.71,4.55,4.39,13.0,328,1.5708503347462202,7.74200431789848e-11,1
27302,335,2014,1,3,8,50,1.8,4.76,4.45,13.0,334,1.72891032386262,2.64938864151217e-12,1
27303,335,2014,1,3,9,20,2.07,5.0,4.73,13.0,335,1.8869703129790198,4.42940559309744e-11,1
27304,343,2014,1,3,9,50,2.32,5.56,4.95,12.9,335,2.04503030209541,8.593872322043658e-11,1
27305,342,2014,1,3,10,20,2.3,5.56,4.98,12.9,343,2.20309029121181,1.11680686829639e-11,1
27306,343,2014,1,3,10,50,2.52,6.25,5.23,12.7,342,2.36115028032821,5.28127359724261e-11,1
27307,356,2014,1,3,11,20,2.65,6.67,5.45,12.5,343,2.5192102694446,-2.19579185650465e-11,1
27308,343,2014,1,3,11,50,2.7,6.67,5.57,12.4,356,2.6772702585609998,1.9686748724415702e-11,1
27309,353,2014,1,3,12,20,2.86,7.14,5.6,12.2,343,2.8353302476774003,6.133141601387789e-11,1
27310,356,2014,1,3,12,50,3.13,7.14,5.89,12.2,353,2.9933902367937897,-1.34392385235948e-11,1
27311,355,2014,1,3,13,20,3.21,7.14,5.81,12.1,356,3.1514502259101898,2.82054287658674e-11,1
27312,356,2014,1,3,13,50,3.44,7.69,6.03,12.1,355,3.30951021502659,6.985009605532961e-11,1
27316,359,2014,1,3,15,50,3.11,7.14,5.86,12.4,6,3.9417501714921803,3.59812155930874e-12,1
27482,331,2014,1,7,2,50,1.8,5.0,4.85,10.6,138,0.37738597711876704,4.8108903820877996e-11,1
27483,328,2014,1,7,3,20,1.9,5.26,4.83,10.4,331,0.5354459662351629,-2.66617507165946e-11,1
27484,329,2014,1,7,3,50,1.8,5.26,4.74,10.4,328,0.693505955351561,1.49829165728676e-11,1
27485,335,2014,1,7,4,20,1.72,5.0,4.64,10.4,329,0.851565944467957,5.66275838623298e-11,1
27486,336,2014,1,7,4,50,1.92,5.26,4.81,10.4,335,1.00962593358435,-1.8143070675142803e-11,1
27487,335,2014,1,7,5,20,2.0,5.26,4.82,10.4,336,1.16768592270075,2.35015966143193e-11,1
27488,332,2014,1,7,5,50,1.95,5.26,4.69,10.4,335,1.32574591181715,6.51462639037815e-11,1
27489,334,2014,1,7,6,20,1.92,5.0,4.74,10.4,332,1.48380590093355,-9.6243906336911e-12,1
27490,336,2014,1,7,6,50,1.84,5.26,4.62,10.4,334,1.64186589004994,3.20202766557711e-11,1
27491,336,2014,1,7,7,20,1.88,5.26,4.67,10.5,336,1.7999258791663402,7.366494394523331e-11,1
27492,342,2014,1,7,7,50,1.93,5.88,4.77,10.6,336,1.95798586828274,-1.1057105922393502e-12,1
27493,332,2014,1,7,8,20,1.9,5.0,4.66,10.6,342,2.1160458573991296,4.053895669722279e-11,1
27494,339,2014,1,7,8,50,1.94,5.88,4.64,10.5,332,2.2741058465155297,8.2183623986685e-11,1
27495,331,2014,1,7,9,20,1.98,5.0,4.67,10.4,339,2.4321658356319302,7.412969449212411e-12,1
27496,338,2014,1,7,9,50,2.01,5.26,4.59,10.2,331,2.5902258247483196,4.9057636738674596e-11,1
27497,328,2014,1,7,10,20,2.05,5.0,4.67,10.2,338,2.7482858138647206,-2.5713017798797998e-11,1
27498,342,2014,1,7,10,50,2.11,5.56,4.73,10.3,328,2.90634580298112,1.5931649490664196e-11,1
27499,334,2014,1,7,11,20,2.19,5.26,4.8,10.3,342,3.0644057920975203,5.75763167801264e-11,1
27500,339,2014,1,7,11,50,2.15,5.88,4.85,10.2,334,3.22246578121391,-1.7194337757346303e-11,1
27501,343,2014,1,7,12,20,2.16,5.56,4.93,10.1,339,3.3805257703303098,2.4450329532115898e-11,1
27503,359,2014,1,7,13,20,2.07,6.25,4.99,10.1,2,3.6966457485631,-8.675657715894531e-12,1
27504,353,2014,1,7,13,50,2.16,6.25,5.25,10.1,359,3.8547057376795,3.29690095735677e-11,1
27507,357,2014,1,7,15,20,2.09,6.67,5.22,10.1,10,4.32888570502869,4.14876896150194e-11,1
27509,357,2014,1,7,16,20,2.01,6.25,5.24,10.0,12,4.64500568326149,8.361702367008982e-12,1
27545,357,2014,1,8,10,20,0.95,4.55,4.58,9.8,12,10.335165291451801,-5.82945896250482e-12,1
